il_basin_shape_G_ExportTable.OBJECTID,il_basin_shape_G_ExportTable.IN_FID,il_basin_shape_G_ExportTable.NEAR_FID,il_basin_shape_G_ExportTable.NEAR_DIST,il_basin_shape_G_ExportTable.NEAR_RANK,il_basin_shape_G_ExportTable.FROM_X,il_basin_shape_G_ExportTable.FROM_Y,il_basin_shape_G_ExportTable.NEAR_X,il_basin_shape_G_ExportTable.NEAR_Y,il_basin_shape_G_ExportTable.FID,il_basin_shape_G_ExportTable.gauge_id,IMS_stations_lla_pint.OBJECTID,IMS_stations_lla_pint.stationId,IMS_stations_lla_pint.latitude,IMS_stations_lla_pint.longitude
613,65,38,0.0065656649609684,2,35.1271581713237,31.6592437937607,35.124,31.6650000000001,65,il_48130,38,77,31.665,35.124
614,65,60,0.0277890516557308,3,35.356823193701,31.5923277116115,35.383,31.583,65,il_48130,60,210,31.583,35.383
615,65,104,0.0350328389062545,4,35.356823193701,31.5923277116115,35.3916,31.5881000000001,65,il_48130,104,289,31.5881,35.3916
616,65,80,0.0735829532890921,5,35.1940724800842,31.6968878640636,35.1973,31.7704000000001,65,il_48130,80,249,31.7704,35.1973
617,65,10,0.0741699337057948,6,35.1940724800842,31.6968878640636,35.1970000000001,31.7710000000001,65,il_48130,10,22,31.771,35.197
618,65,79,0.0879580865451706,7,35.1978279970632,31.6959433259308,35.2217000000001,31.7806000000001,65,il_48130,79,248,31.7806,35.2217
619,65,11,0.0884246771535333,8,35.1978279970632,31.6959433259308,35.222,31.7810000000001,65,il_48130,11,23,31.781,35.222
620,66,16,0.0384040426456104,1,35.2228346265845,31.2618664978679,35.186,31.251,66,il_48185,16,29,31.251,35.186
621,66,71,0.0391750955818176,2,35.2228346265845,31.2618664978679,35.1855000000001,31.2500000000001,66,il_48185,71,240,31.25,35.1855
622,67,18,0.0169853608680921,1,35.3492611628338,31.1456131785313,35.3650000000001,31.152,67,il_48192,18,32,31.152,35.365
623,67,71,0.0205246784856509,2,35.1882404021523,31.2296590899176,35.1855000000001,31.2500000000001,67,il_48192,71,240,31.25,35.1855
624,67,16,0.0214581882961055,3,35.1882404021523,31.2296590899176,35.186,31.251,67,il_48192,16,29,31.251,35.186
625,68,148,0,1,35.0923000000001,32.9836,35.0923000000001,32.9836,68,il_5110,148,345,32.9836,35.0923
626,68,87,0.00108814199899638,2,35.3269130180214,32.9559497686551,35.328,32.9560000000001,68,il_5110,87,269,32.956,35.328
627,68,113,0.00178739575978085,3,35.3269145097042,32.9559174893598,35.3287,32.9560000000001,68,il_5110,113,298,32.956,35.3287
628,68,146,0.00333145226557096,4,35.090216347077,32.9833244199705,35.09,32.9800000000001,68,il_5110,146,343,32.98,35.09
629,68,138,0.0590897454947815,5,35.2817981244173,32.9401084744107,35.3015,32.8844,68,il_5110,138,325,32.8844,35.3015
630,68,56,0.0596429574474047,6,35.2817981244173,32.9401084744107,35.299,32.883,68,il_5110,56,205,32.883,35.299
631,68,70,0.0675429048293369,7,35.2288847798629,32.9987580067303,35.2173000000001,33.0653,68,il_5110,70,239,33.0653,35.2173
632,68,35,0.0682842123135388,8,35.2288847798629,32.9987580067303,35.217,33.066,68,il_5110,35,73,33.066,35.217
633,68,134,0.0857906393707398,9,35.1012061300286,32.9950709060703,35.1079,33.0806000000001,68,il_5110,134,320,33.0806,35.1079
634,68,45,0.0861242016673464,10,35.1012061300286,32.9950709060703,35.107,33.0810000000001,68,il_5110,45,106,33.081,35.107
635,69,86,0,1,34.797,30.614,34.797,30.614,69,il_55106,86,265,30.614,34.797
636,69,161,0,1,34.7967,30.6125000000001,34.7967,30.6125000000001,69,il_55106,161,379,30.6125,34.7967
637,69,111,0.00458215710957648,2,34.8008944200278,30.6074046631294,34.8046000000001,30.6101,69,il_55106,111,296,30.6101,34.8046
638,69,143,0.0104028580682176,3,34.7759887832471,30.7784649033031,34.7712000000001,30.7877,69,il_55106,143,335,30.7877,34.7712
639,69,89,0.0223523134043397,4,34.7759887832471,30.7784649033031,34.77,30.8000000000001,69,il_55106,89,271,30.8,34.77
640,70,86,0,1,34.797,30.614,34.797,30.614,70,il_55140,86,265,30.614,34.797
641,70,89,0,1,34.77,30.8000000000001,34.77,30.8000000000001,70,il_55140,89,271,30.8,34.77
642,70,143,0,1,34.7712000000001,30.7877,34.7712000000001,30.7877,70,il_55140,143,335,30.7877,34.7712
643,70,161,0,1,34.7967,30.6125000000001,34.7967,30.6125000000001,70,il_55140,161,379,30.6125,34.7967
644,70,111,0.00452321287879182,2,34.8005892954643,30.6121913402101,34.8046000000001,30.6101,70,il_55140,111,296,30.6101,34.8046
645,70,43,0.00959402078501495,3,34.8037679611216,30.8653693681671,34.7960000000001,30.871,70,il_55140,43,98,30.871,34.796
646,70,82,0.0100106016868884,4,34.8037679611216,30.8653693681671,34.7950000000001,30.8702000000001,70,il_55140,82,251,30.8702,34.795
647,72,111,0,1,34.8046000000001,30.6101,34.8046000000001,30.6101,72,il_56140,111,296,30.6101,34.8046
648,72,161,0.00361172451952174,2,34.8000616366038,30.6111794117414,34.7967,30.6125000000001,72,il_56140,161,379,30.6125,34.7967
649,72,86,0.00401885356564313,3,34.8005634920067,30.6121418534233,34.797,30.614,72,il_56140,86,265,30.614,34.797
650,73,111,0,1,34.8046000000001,30.6101,34.8046000000001,30.6101,73,il_56150,111,296,30.6101,34.8046
651,73,161,0.0036117237052624,2,34.8000616352738,30.6111794105827,34.7967,30.6125000000001,73,il_56150,161,379,30.6125,34.7967
652,73,86,0.00401885275596053,3,34.8005634915731,30.612141854343,34.797,30.614,73,il_56150,86,265,30.614,34.797
653,73,19,0.0785116971434458,4,35.0670637897444,30.5390584896697,35.14,30.51,73,il_56150,19,33,30.51,35.14
654,74,111,0,1,34.8046000000001,30.6101,34.8046000000001,30.6101,74,il_56164,111,296,30.6101,34.8046
655,74,161,0.0036117237052624,2,34.8000616352738,30.6111794105827,34.7967,30.6125000000001,74,il_56164,161,379,30.6125,34.7967
656,74,86,0.00401885275596053,3,34.8005634915731,30.612141854343,34.797,30.614,74,il_56164,86,265,30.614,34.797
657,74,19,0.0745291902799422,4,35.1076886702547,30.5771608380969,35.14,30.51,74,il_56164,19,33,30.51,35.14
658,79,20,0.0125770743267892,1,35.1414012462999,30.3787784657447,35.15,30.3696,79,il_57190,20,35,30.3696,35.15
659,79,58,0.013107126337471,2,35.1390388578326,30.3765652857711,35.148,30.3670000000001,79,il_57190,58,207,30.367,35.148
660,79,112,0.0141465180180773,3,35.138681277104,30.3762302898471,35.1479000000001,30.3655000000001,79,il_57190,112,297,30.3655,35.1479
661,80,67,0.0223302212316131,1,35.012691090295,30.0281917905669,35.023,30.0480000000001,80,il_58150,67,232,30.048,35.023
662,80,141,0.0224702943032931,2,35.012691090295,30.0281917905669,35.0233000000001,30.0480000000001,80,il_58150,141,329,30.048,35.0233
663,80,123,0.0750222737590771,3,35.0054806342814,29.9074384872821,35.0771,29.8851000000001,80,il_58150,123,309,29.8851,35.0771
664,80,21,0.0756218694636045,4,35.0054806342814,29.9074384872821,35.078,29.886,80,il_58150,21,36,29.886,35.078
665,81,67,0,1,35.023,30.0480000000001,35.023,30.0480000000001,81,il_58175,67,232,30.048,35.023
666,81,141,0,1,35.0233000000001,30.0480000000001,35.0233000000001,30.0480000000001,81,il_58175,141,329,30.048,35.0233
667,82,110,0.046110981367836,1,35.2410321086737,30.8247616620989,35.2389000000001,30.7787000000001,82,il_59195,110,295,30.7787,35.2389
668,83,141,0.030581459893234,1,35.0499390877133,30.0630194771883,35.0233000000001,30.0480000000001,83,il_60105,141,329,30.048,35.0233
669,83,67,0.0308431376781203,2,35.0499390877133,30.0630194771883,35.023,30.0480000000001,83,il_60105,67,232,30.048,35.023
670,84,141,0.0305814604327276,1,35.0499390863805,30.0630194806507,35.0233000000001,30.0480000000001,84,il_60110,141,329,30.048,35.0233
671,84,67,0.0308431382000728,2,35.0499390863805,30.0630194806507,35.023,30.0480000000001,84,il_60110,67,232,30.048,35.023
672,87,130,0.0552853121036751,1,34.9151558737144,29.5938186376855,34.9520000000001,29.5526,87,il_60170,130,316,29.5526,34.952
673,87,32,0.0563473808565642,2,34.9151558737144,29.5938186376855,34.9540000000001,29.5530000000001,87,il_60170,32,64,29.553,34.954
674,88,130,0.042355841898411,1,34.9118353241182,29.5391532102631,34.9520000000001,29.5526,88,il_60190,130,316,29.5526,34.952
675,88,32,0.0443801022784009,2,34.9118353241182,29.5391532102631,34.9540000000001,29.5530000000001,88,il_60190,32,64,29.553,34.954
676,89,44,0,1,35.374,32.8630000000001,35.374,32.8630000000001,89,il_7105,44,99,32.863,35.374
677,89,56,0,1,35.299,32.883,35.299,32.883,89,il_7105,56,205,32.883,35.299
678,89,133,0,1,35.3741000000001,32.8621000000001,35.3741000000001,32.8621000000001,89,il_7105,133,319,32.8621,35.3741
679,89,138,0,1,35.3015,32.8844,35.3015,32.8844,89,il_7105,138,325,32.8844,35.3015
680,89,87,0.000877958285114323,2,35.3273852274547,32.9553732101885,35.328,32.9560000000001,89,il_7105,87,269,32.956,35.328
681,89,113,0.00136811913787167,3,35.3277420022239,32.9550232757625,35.3287,32.9560000000001,89,il_7105,113,298,32.956,35.3287
682,89,39,0.0794997820397683,4,35.1820626363835,32.8855691672436,35.1120000000001,32.8480000000001,89,il_7105,39,78,32.848,35.112
683,89,132,0.0799088319951474,5,35.1820626363835,32.8855691672436,35.1123000000001,32.8466,89,il_7105,132,318,32.8466,35.1123
684,90,34,0,1,35.099,32.633,35.099,32.633,90,il_8130,34,67,32.633,35.099
685,90,131,0.00170382338349684,2,35.0973959603709,32.6041824171086,35.0964000000001,32.6028000000001,90,il_8130,131,317,32.6028,35.0964
686,91,53,0.00101107629704764,1,35.1786153327538,32.7099350435221,35.179,32.7090000000001,91,il_8140,53,186,32.709,35.179
687,91,136,0.00192136643177438,2,35.1777213481809,32.7095975207019,35.1784000000001,32.7078000000001,91,il_8140,136,323,32.7078,35.1784
688,91,34,0.0589433627716763,3,35.1394238497279,32.6758979298803,35.099,32.633,91,il_8140,34,67,32.633,35.099
689,91,131,0.0848195673071987,4,35.1394238497279,32.6758979298803,35.0964000000001,32.6028000000001,91,il_8140,131,317,32.6028,35.0964
690,92,7,0,1,35.2780000000001,32.597,35.2780000000001,32.597,92,il_8146,7,16,32.597,35.278
691,92,34,0,1,35.099,32.633,35.099,32.633,92,il_8146,34,67,32.633,35.099
692,92,53,0,1,35.179,32.7090000000001,35.179,32.7090000000001,92,il_8146,53,186,32.709,35.179
693,92,121,0,1,35.2769000000001,32.5960000000001,35.2769000000001,32.5960000000001,92,il_8146,121,306,32.596,35.2769
694,92,131,0,1,35.0964000000001,32.6028000000001,35.0964000000001,32.6028000000001,92,il_8146,131,317,32.6028,35.0964
695,92,136,0,1,35.1784000000001,32.7078000000001,35.1784000000001,32.7078000000001,92,il_8146,136,323,32.7078,35.1784
696,92,64,0.000261125267126888,2,35.4149044002565,32.4807570039215,35.4150000000001,32.4810000000001,92,il_8146,64,224,32.481,35.415
697,92,140,0.000261125267126888,2,35.4149044002565,32.4807570039215,35.4150000000001,32.4810000000001,92,il_8146,140,328,32.481,35.415
698,92,84,0.0287489423751981,3,35.3909889196467,32.516409178347,35.3940000000001,32.5450000000001,92,il_8146,84,257,32.545,35.394
699,92,162,0.0299970121847513,4,35.3909889196467,32.516409178347,35.3945000000001,32.5462000000001,92,il_8146,162,380,32.5462,35.3945
700,92,166,0.0299970121847513,4,35.3909889196467,32.516409178347,35.3945000000001,32.5462000000001,92,il_8146,166,443,32.5462,35.3945
701,92,6,0.0533458829917082,5,35.3565828063122,32.6690043466848,35.4,32.7,92,il_8146,6,13,32.7,35.4
702,92,122,0.0600182788169816,6,35.4288922488967,32.4642592377319,35.4888,32.4679,92,il_8146,122,307,32.4679,35.4888
703,92,57,0.0603812727103465,7,35.4288922488967,32.4642592377319,35.489,32.47,92,il_8146,57,206,32.47,35.489
704,92,120,0.0620418764239451,8,35.3565828063122,32.6690043466848,35.4069000000001,32.7053000000001,92,il_8146,120,305,32.7053,35.4069
705,92,125,0.0814797688561453,9,35.082456061969,32.7078319724851,35.0208000000001,32.7611000000001,92,il_8146,125,311,32.7611,35.0208
706,92,23,0.0819208322564506,10,35.082456061969,32.7078319724851,35.0210000000001,32.7620000000001,92,il_8146,23,42,32.762,35.021
707,92,158,0.0841207028705944,11,35.4281908483007,32.4595845691728,35.5100000000001,32.4400000000001,92,il_8146,158,366,32.44,35.51
708,92,159,0.0849411135542132,12,35.4281908483007,32.4595845691728,35.5106000000001,32.4390000000001,92,il_8146,159,367,32.439,35.5106
709,92,24,0.0883171987633216,13,35.082456061969,32.7078319724851,35.0160000000001,32.7660000000001,92,il_8146,24,43,32.766,35.016
710,92,126,0.0885891960746575,14,35.0927677120718,32.7199125040952,35.0223,32.7736,92,il_8146,126,312,32.7736,35.0223
711,93,133,0.0132002006606037,1,35.3732393309727,32.8489278875535,35.3741000000001,32.8621000000001,93,il_8155,133,319,32.8621,35.3741
712,93,44,0.0140926564592554,2,35.3732393309727,32.8489278875535,35.374,32.8630000000001,93,il_8155,44,99,32.863,35.374
713,93,53,0.027876644693812,3,35.1694832603202,32.7352018889635,35.179,32.7090000000001,93,il_8155,53,186,32.709,35.179
714,93,136,0.0288161719400946,4,35.1694832603202,32.7352018889635,35.1784000000001,32.7078000000001,93,il_8155,136,323,32.7078,35.1784
715,93,56,0.0425575794094917,5,35.2893766098691,32.8415447478891,35.299,32.883,93,il_8155,56,205,32.883,35.299
716,93,138,0.044537054480056,6,35.2893766098691,32.8415447478891,35.3015,32.8844,93,il_8155,138,325,32.8844,35.3015
717,93,6,0.0446849328233126,7,35.3674006599721,32.7305618430592,35.4,32.7,93,il_8155,6,13,32.7,35.4
718,93,120,0.0461444085647631,8,35.3765794367889,32.7400846214347,35.4069000000001,32.7053000000001,93,il_8155,120,305,32.7053,35.4069
719,93,132,0.0848858081094962,9,35.1538885975847,32.7726000745315,35.1123000000001,32.8466,93,il_8155,132,318,32.8466,35.1123
720,93,39,0.086254294781595,10,35.1538885975847,32.7726000745315,35.1120000000001,32.8480000000001,93,il_8155,39,78,32.848,35.112
721,94,18,0.0380847484263227,1,35.3407656795167,31.1813793426306,35.3650000000001,31.152,94,il_48188,18,32,31.152,35.365
722,94,71,0.0724251741064882,2,35.2488004336001,31.2148082260976,35.1855000000001,31.2500000000001,94,il_48188,71,240,31.25,35.1855
723,94,16,0.0724826804040789,3,35.2488004336001,31.2148082260976,35.186,31.251,94,il_48188,16,29,31.251,35.186
